 ##############################################################################
 #
 #                  O p t a D O S   o u t p u t   f i l e 
 #
 #  Generated on 18 Jul 2020 at 10:17:59 
 ##############################################################################
#+----------------------------------------------------------------------------+
#|                    Projected Dispersion Curve -- Projectors                |
#+----------------------------------------------------------------------------+
#| Projector:    1 contains:                                                  |
#|           Atom            AngM Channel                                     |
#|          Si   1                 s                                          |
#|          Si   2                 s                                          |
#+----------------------------------------------------------------------------+
#| Projector:    2 contains:                                                  |
#|           Atom            AngM Channel                                     |
#|          Si   1                 p                                          |
#|          Si   2                 p                                          |
#+----------------------------------------------------------------------------+
#| Projector:    3 contains:                                                  |
#|           Atom            AngM Channel                                     |
#|          Si   1                 d                                          |
#|          Si   2                 d                                          |
#+----------------------------------------------------------------------------+
#| Projector:    4 contains:                                                  |
#|           Atom            AngM Channel                                     |
#|          Si   1                 f                                          |
#|          Si   2                 f                                          |
#+----------------------------------------------------------------------------+
       2.4861041E+01  5.3782654E-09  2.8637567E-02  0.0000000E+00  0.0000000E+00
       2.4862777E+01  2.6074539E-15  2.8667379E-02  0.0000000E+00  0.0000000E+00
       2.4862777E+01  4.2023980E-15  2.8667375E-02  0.0000000E+00  0.0000000E+00
K-point      2               1.3513510E-02     0.0000000E+00     0.0000000E+00
      -1.2107379E+01  9.9636162E-01  1.8286118E-04  0.0000000E+00  0.0000000E+00
      -2.8556170E-01  9.0253656E-03  9.5417107E-01  0.0000000E+00  0.0000000E+00
      -2.7583309E-01  9.1937804E-07  9.6325073E-01  0.0000000E+00  0.0000000E+00
      -2.7568995E-01  2.5567652E-14  9.6323752E-01  0.0000000E+00  0.0000000E+00
       2.2518035E+00  1.5789867E-04  9.6595446E-01  0.0000000E+00  0.0000000E+00
       2.2775955E+00  1.6230952E-06  9.6558630E-01  0.0000000E+00  0.0000000E+00
       2.2778325E+00  9.5029423E-16  9.6557006E-01  0.0000000E+00  0.0000000E+00
       2.7690584E+00  9.7939110E-01  8.8464717E-03  0.0000000E+00  0.0000000E+00
       7.3630521E+00  3.1990297E-03  2.6502100E-05  0.0000000E+00  0.0000000E+00
       7.4761989E+00  3.7963260E-06  2.2130215E-04  0.0000000E+00  0.0000000E+00
       7.5076267E+00  6.7096388E-15  1.1338996E-08  0.0000000E+00  0.0000000E+00
       1.0813857E+01  1.1186807E-09  2.3089031E-02  0.0000000E+00  0.0000000E+00
       1.0813915E+01  1.5648978E-14  2.3098360E-02  0.0000000E+00  0.0000000E+00
       1.0827440E+01  1.1068738E-04  2.2571215E-02  0.0000000E+00  0.0000000E+00
       1.4732881E+01  1.0668179E-02  2.0147583E-04  0.0000000E+00  0.0000000E+00
       2.2400700E+01  5.8673533E-15  1.4466105E-02  0.0000000E+00  0.0000000E+00
       2.2401755E+01  8.5050341E-10  1.4461424E-02  0.0000000E+00  0.0000000E+00
       2.2458372E+01 -1.6401167E-06  1.3723247E-02  0.0000000E+00  0.0000000E+00
       2.3653491E+01  8.0301282E-16  1.7838198E-09  0.0000000E+00  0.0000000E+00
       2.3654955E+01  1.5613305E-06  1.2643945E-03  0.0000000E+00  0.0000000E+00
       2.4891331E+01  3.9128487E-05  2.7366301E-02  0.0000000E+00  0.0000000E+00
       2.4899136E+01  4.5650052E-07  2.8100907E-02  0.0000000E+00  0.0000000E+00
       2.4900152E+01  4.3215598E-16  2.8126708E-02  0.0000000E+00  0.0000000E+00
K-point      3               2.7027030E-02     0.0000000E+00     0.0000000E+00
      -1.2099153E+01  9.9578226E-01  7.4463925E-04  0.0000000E+00  0.0000000E+00
      -3.5410418E-01  3.3871352E-02  9.3028604E-01  0.0000000E+00  0.0000000E+00
      -3.1643193E-01  1.8489092E-07  9.6432081E-01  0.0000000E+00  0.0000000E+00
      -3.1628743E-01  7.7744418E-15  9.6430701E-01  0.0000000E+00  0.0000000E+00
       2.2263461E+00  6.3550354E-04  9.6536338E-01  0.0000000E+00  0.0000000E+00
       2.3292550E+00  1.3950940E-06  9.6396494E-01  0.0000000E+00  0.0000000E+00
       2.3294917E+00  1.7925784E-15  9.6394784E-01  0.0000000E+00  0.0000000E+00
       2.8360117E+00  9.5446922E-01  3.3234165E-02  0.0000000E+00  0.0000000E+00
       7.3954695E+00  6.1077758E-05  7.7486893E-04  0.0000000E+00  0.0000000E+00
       7.4051511E+00  3.1425407E-03  1.0342700E-04  0.0000000E+00  0.0000000E+00
       7.5181082E+00  2.8266573E-15  1.1380781E-08  0.0000000E+00  0.0000000E+00
       1.0829436E+01  3.2609163E-10  2.3050876E-02  0.0000000E+00  0.0000000E+00
       1.0829492E+01  3.3398539E-16  2.3060238E-02  0.0000000E+00  0.0000000E+00
       1.0882314E+01  4.2199576E-04  2.1049396E-02  0.0000000E+00  0.0000000E+00
       1.4804755E+01  1.0380670E-02  7.8346996E-04  0.0000000E+00  0.0000000E+00
       2.2238896E+01  1.6364719E-15  1.6282359E-02  0.0000000E+00  0.0000000E+00
       2.2239844E+01  1.2842162E-09  1.6278796E-02  0.0000000E+00  0.0000000E+00
       2.2470316E+01 -6.2842560E-06  1.3596282E-02  0.0000000E+00  0.0000000E+00
       2.3483112E+01  2.2687111E-05  3.8896164E-03  0.0000000E+00  0.0000000E+00
       2.3536838E+01  4.4856247E-15  2.3733972E-09  0.0000000E+00  0.0000000E+00
       2.4959837E+01  1.4545999E-04  2.4657227E-02  0.0000000E+00  0.0000000E+00
       2.5000611E+01  7.1581549E-08  2.6777317E-02  0.0000000E+00  0.0000000E+00
       2.5001558E+01  1.5602391E-14  2.6799304E-02  0.0000000E+00  0.0000000E+00
K-point      4               4.0540540E-02     0.0000000E+00     0.0000000E+00
      -1.2083427E+01  9.9478769E-01  1.7269638E-03  0.0000000E+00  0.0000000E+00
      -4.6195813E-01  6.9243491E-02  8.9631457E-01  0.0000000E+00  0.0000000E+00
      -3.7988016E-01  5.5488317E-08  9.6598415E-01  0.0000000E+00  0.0000000E+00
      -3.7973431E-01  1.7322760E-14  9.6597072E-01  0.0000000E+00  0.0000000E+00
       2.1861979E+00  1.4967402E-03  9.6433661E-01  0.0000000E+00  0.0000000E+00
       2.4118717E+00  1.1132763E-06  9.6145296E-01  0.0000000E+00  0.0000000E+00
       2.4121079E+00  7.9519602E-15  9.6143464E-01  0.0000000E+00  0.0000000E+00
       2.9403981E+00  9.1884780E-01  6.8094951E-02  0.0000000E+00  0.0000000E+00
       7.2701072E+00  3.1307786E-04  1.3912481E-03  0.0000000E+00  0.0000000E+00
       7.4762318E+00  3.0340128E-03  2.4430394E-04  0.0000000E+00  0.0000000E+00
       7.5355768E+00  8.7116736E-15  1.1433552E-08  0.0000000E+00  0.0000000E+00
       1.0857308E+01  1.9550983E-10  2.2936350E-02  0.0000000E+00  0.0000000E+00
       1.0857362E+01  2.4361407E-14  2.2945736E-02  0.0000000E+00  0.0000000E+00
       1.0966365E+01  8.8097253E-04  1.8840140E-02  0.0000000E+00  0.0000000E+00
       1.4923468E+01  9.9243353E-03  1.6828608E-03  0.0000000E+00  0.0000000E+00
       2.2016867E+01  3.6377492E-15  1.8686810E-02  0.0000000E+00  0.0000000E+00
       2.2017670E+01  1.4473912E-09  1.8683828E-02  0.0000000E+00  0.0000000E+00
       2.2490321E+01 -1.3090237E-05  1.3384452E-02  0.0000000E+00  0.0000000E+00
       2.3337232E+01  8.2872215E-05  7.0202538E-03  0.0000000E+00  0.0000000E+00
       2.3355843E+01  3.5954652E-15  2.4475995E-09  0.0000000E+00  0.0000000E+00
       2.5058404E+01  2.8705042E-04  2.1391114E-02  0.0000000E+00  0.0000000E+00
       2.5143315E+01  3.9530212E-08  2.5175495E-02  0.0000000E+00  0.0000000E+00
       2.5144100E+01  1.4169649E-15  2.5198039E-02  0.0000000E+00  0.0000000E+00
K-point      5               5.4054050E-02     0.0000000E+00     0.0000000E+00
      -1.2062633E+01  9.9329642E-01  3.1898155E-03  0.0000000E+00  0.0000000E+00
      -6.0189947E-01  1.0951968E-01  8.5768607E-01  0.0000000E+00  0.0000000E+00
      -4.6267624E-01  1.7733996E-08  9.6796537E-01  0.0000000E+00  0.0000000E+00
      -4.6252876E-01  4.1682547E-15  9.6795255E-01  0.0000000E+00  0.0000000E+00
       2.1320239E+00  2.8031762E-03  9.6278101E-01  0.0000000E+00  0.0000000E+00
       2.5207635E+00  8.5412152E-07  9.5821998E-01  0.0000000E+00  0.0000000E+00
       2.5209951E+00  1.6617810E-15  9.5820022E-01  0.0000000E+00  0.0000000E+00
       3.0736248E+00  8.7791962E-01  1.0806269E-01  0.0000000E+00  0.0000000E+00
       7.1110711E+00  1.0252998E-03  1.7663732E-03  0.0000000E+00  0.0000000E+00
       7.5600312E+00  4.2559757E-15  1.1517193E-08  0.0000000E+00  0.0000000E+00
       7.5724126E+00  2.8827897E-03  4.5130059E-04  0.0000000E+00  0.0000000E+00
       1.0895144E+01  1.3741113E-10  2.2813843E-02  0.0000000E+00  0.0000000E+00
       1.0895193E+01  1.6303325E-15  2.2823368E-02  0.0000000E+00  0.0000000E+00
       1.1071516E+01  1.4217323E-03  1.6275642E-02  0.0000000E+00  0.0000000E+00
       1.5087332E+01  9.3304281E-03  2.8073475E-03  0.0000000E+00  0.0000000E+00
       2.1735638E+01 -5.8813820E-17  2.1360045E-02  0.0000000E+00  0.0000000E+00
       2.1736307E+01  1.5812626E-09  2.1356949E-02  0.0000000E+00  0.0000000E+00
       2.2518519E+01 -2.0663396E-05  1.3087400E-02  0.0000000E+00  0.0000000E+00
       2.3058707E+01  9.0165922E-16  2.2777755E-09  0.0000000E+00  0.0000000E+00
       2.3153790E+01  1.9417958E-04  9.8855814E-03  0.0000000E+00  0.0000000E+00
       2.5165888E+01  4.5145520E-04  1.8360600E-02  0.0000000E+00  0.0000000E+00
       2.5303267E+01  2.8554326E-08  2.3668560E-02  0.0000000E+00  0.0000000E+00
       2.5303875E+01  7.1553333E-15  2.3691211E-02  0.0000000E+00  0.0000000E+00
K-point      6               6.7567570E-02     0.0000000E+00     0.0000000E+00
      -1.2034331E+01  9.9126593E-01  5.1962782E-03  0.0000000E+00  0.0000000E+00
      -7.6684808E-01  1.5051843E-01  8.1843135E-01  0.0000000E+00  0.0000000E+00
      -5.5999013E-01  4.9635574E-09  9.7014809E-01  0.0000000E+00  0.0000000E+00
      -5.5984129E-01  9.4440318E-15  9.7013601E-01  0.0000000E+00  0.0000000E+00
       2.0656379E+00  4.6288571E-03  9.6061681E-01  0.0000000E+00  0.0000000E+00
       2.6524704E+00  6.5016345E-07  9.5448256E-01  0.0000000E+00  0.0000000E+00
       2.6527014E+00  3.8361290E-15  9.5446123E-01  0.0000000E+00  0.0000000E+00
       3.2263792E+00  8.3541631E-01  1.4916184E-01  0.0000000E+00  0.0000000E+00
       6.9301739E+00  2.6690783E-03  1.6660644E-03  0.0000000E+00  0.0000000E+00
       7.5914696E+00  1.3570632E-14  1.1606480E-08  0.0000000E+00  0.0000000E+00
       7.6943945E+00  2.6813088E-03  7.2617524E-04  0.0000000E+00  0.0000000E+00
       1.0945227E+01  1.1347858E-10  2.2620227E-02  0.0000000E+00  0.0000000E+00
       1.0945273E+01  2.1396013E-14  2.2629835E-02  0.0000000E+00  0.0000000E+00
       1.1190373E+01  1.9808046E-03  1.3639606E-02  0.0000000E+00  0.0000000E+00
       1.5293907E+01  8.6365871E-03  4.0523820E-03  0.0000000E+00  0.0000000E+00
       2.1431102E+01  2.3481683E-15  2.4168466E-02  0.0000000E+00  0.0000000E+00
       2.1431649E+01  1.6473512E-09  2.4164868E-02  0.0000000E+00  0.0000000E+00
       2.2555108E+01 -2.7067091E-05  1.2704741E-02  0.0000000E+00  0.0000000E+00
       2.2784053E+01  5.9682338E-16  1.8502283E-09  0.0000000E+00  0.0000000E+00
       2.2955987E+01  3.6837734E-04  1.2454728E-02  0.0000000E+00  0.0000000E+00
       2.5279783E+01  6.1181291E-04  1.5612688E-02  0.0000000E+00  0.0000000E+00
       2.5467949E+01  2.3705887E-08  2.2376763E-02  0.0000000E+00  0.0000000E+00
       2.5468401E+01  1.3801757E-15  2.2399272E-02  0.0000000E+00  0.0000000E+00
K-point      7               8.1081080E-02     0.0000000E+00     0.0000000E+00
      -1.1999747E+01  9.8861769E-01  7.8145191E-03  0.0000000E+00  0.0000000E+00
      -9.5077390E-01  1.8981514E-01  7.8087957E-01  0.0000000E+00  0.0000000E+00
      -6.6814069E-01  8.5949572E-10  9.7236614E-01  0.0000000E+00  0.0000000E+00
      -6.6799048E-01  1.6361287E-14  9.7235491E-01  0.0000000E+00  0.0000000E+00
       1.9889154E+00  7.0388875E-03  9.5776635E-01  0.0000000E+00  0.0000000E+00
       2.8025621E+00  5.0103818E-07  9.5034240E-01  0.0000000E+00  0.0000000E+00
       2.8027932E+00  3.5362407E-16  9.5031939E-01  0.0000000E+00  0.0000000E+00
       3.3891256E+00  7.9292179E-01  1.8903564E-01  0.0000000E+00  0.0000000E+00
       6.7392861E+00  6.0985834E-03  1.0145488E-03  0.0000000E+00  0.0000000E+00
       7.6298904E+00  9.4512555E-15  1.1729286E-08  0.0000000E+00  0.0000000E+00
       7.8389342E+00  2.4442517E-03  1.0578581E-03  0.0000000E+00  0.0000000E+00
       1.1006357E+01  1.0103501E-10  2.2394883E-02  0.0000000E+00  0.0000000E+00
       1.1006398E+01  2.2262915E-14  2.2404594E-02  0.0000000E+00  0.0000000E+00
       1.1317363E+01  2.5049194E-03  1.1133617E-02  0.0000000E+00  0.0000000E+00
       1.5540055E+01  7.8813174E-03  5.3188729E-03  0.0000000E+00  0.0000000E+00
       2.1104724E+01  1.5171663E-16  2.7096835E-02  0.0000000E+00  0.0000000E+00
       2.1105170E+01  1.6717358E-09  2.7092482E-02  0.0000000E+00  0.0000000E+00
       2.2478953E+01  1.2711897E-15  1.4456086E-09  0.0000000E+00  0.0000000E+00
       2.2600360E+01 -2.9842961E-05  1.2236343E-02  0.0000000E+00  0.0000000E+00
       2.2742950E+01  6.0420205E-04  1.4672845E-02  0.0000000E+00  0.0000000E+00
       2.5390839E+01  7.6359244E-04  1.3225443E-02  0.0000000E+00  0.0000000E+00
       2.5626684E+01  2.0835139E-08  2.1359657E-02  0.0000000E+00  0.0000000E+00
       2.5626995E+01  5.3089028E-16  2.1381889E-02  0.0000000E+00  0.0000000E+00
K-point      8               9.4594590E-02     0.0000000E+00     0.0000000E+00
      -1.1958894E+01  9.8529638E-01  1.1099109E-02  0.0000000E+00  0.0000000E+00
      -1.1489245E+00  2.2630924E-01  7.4607904E-01  0.0000000E+00  0.0000000E+00
      -7.8380404E-01 -5.5800173E-11  9.7453315E-01  0.0000000E+00  0.0000000E+00
      -7.8365301E-01  6.2284069E-15  9.7452274E-01  0.0000000E+00  0.0000000E+00
       1.9038042E+00  1.0081183E-02  9.5417583E-01  0.0000000E+00  0.0000000E+00
       2.9676599E+00  3.9824481E-07  9.4587180E-01  0.0000000E+00  0.0000000E+00
       2.9678909E+00  1.9863704E-15  9.4584707E-01  0.0000000E+00  0.0000000E+00
       3.5516866E+00  7.4999337E-01  2.2635046E-01  0.0000000E+00  0.0000000E+00
       6.5506279E+00  1.2860154E-02  5.2882014E-05  0.0000000E+00  0.0000000E+00
       7.6752910E+00  6.7410737E-15  1.1835826E-08  0.0000000E+00  0.0000000E+00
       8.0039746E+00  2.1870088E-03  1.4261107E-03  0.0000000E+00  0.0000000E+00
       1.1078460E+01  9.7385323E-11  2.2146345E-02  0.0000000E+00  0.0000000E+00
       1.1078497E+01  7.7829459E-15  2.2156187E-02  0.0000000E+00  0.0000000E+00
       1.1448938E+01  2.9536943E-03  8.8809606E-03  0.0000000E+00  0.0000000E+00
       1.5822080E+01  7.0990501E-03  6.5268147E-03  0.0000000E+00  0.0000000E+00
       2.0764170E+01  8.8254223E-15  3.0164995E-02  0.0000000E+00  0.0000000E+00
       2.0764530E+01  1.6716862E-09  3.0159879E-02  0.0000000E+00  0.0000000E+00
       2.2151582E+01  4.0993334E-15  1.1148242E-09  0.0000000E+00  0.0000000E+00
       2.2518613E+01  9.0007197E-04  1.6597977E-02  0.0000000E+00  0.0000000E+00
       2.2654641E+01 -2.5997396E-05  1.1682330E-02  0.0000000E+00  0.0000000E+00
       2.5495082E+01  8.9985563E-04  1.1162257E-02  0.0000000E+00  0.0000000E+00
       2.5774715E+01  1.8757669E-08  2.0624175E-02  0.0000000E+00  0.0000000E+00
       2.5774902E+01  3.6429447E-14  2.0646208E-02  0.0000000E+00  0.0000000E+00
K-point      9               1.0810811E-01     0.0000000E+00     0.0000000E+00
      -1.1911791E+01  9.8126376E-01  1.5088756E-02  0.0000000E+00  0.0000000E+00
      -1.3577027E+00  2.5969194E-01  7.1431360E-01  0.0000000E+00  0.0000000E+00
      -9.0430801E-01  1.7449737E-10  9.7659781E-01  0.0000000E+00  0.0000000E+00
      -9.0415617E-01  2.2738649E-15  9.7658820E-01  0.0000000E+00  0.0000000E+00
       1.8121862E+00  1.3781926E-02  9.4981786E-01  0.0000000E+00  0.0000000E+00
       3.1450277E+00  3.3289623E-07  9.4110553E-01  0.0000000E+00  0.0000000E+00
       3.1452593E+00  3.4994813E-15  9.4107896E-01  0.0000000E+00  0.0000000E+00
       3.7022246E+00  7.0428369E-01  2.5991425E-01  0.0000000E+00  0.0000000E+00
       6.3777616E+00  2.5606729E-02 -3.1834844E-04  0.0000000E+00  0.0000000E+00
       7.7276680E+00  2.0544950E-14  1.1965240E-08  0.0000000E+00  0.0000000E+00
       8.1874944E+00  1.9291729E-03  1.8022665E-03  0.0000000E+00  0.0000000E+00
       1.1161434E+01  1.1180678E-10  2.1886099E-02  0.0000000E+00  0.0000000E+00
       1.1161464E+01  4.9917355E-15  2.1896091E-02  0.0000000E+00  0.0000000E+00
       1.1583252E+01  3.2999138E-03  6.9420738E-03  0.0000000E+00  0.0000000E+00
       1.6135931E+01  6.3166830E-03  7.6217947E-03  0.0000000E+00  0.0000000E+00
       2.0414691E+01  7.3472514E-15  3.3402597E-02  0.0000000E+00  0.0000000E+00
       2.0414979E+01  1.6507528E-09  3.3396624E-02  0.0000000E+00  0.0000000E+00
       2.1808238E+01  2.5909258E-15  8.6303283E-10  0.0000000E+00  0.0000000E+00
       2.2285677E+01  1.2533167E-03  1.8293772E-02  0.0000000E+00  0.0000000E+00
       2.2718403E+01 -1.2235742E-05  1.1043452E-02  0.0000000E+00  0.0000000E+00
       2.5589739E+01  1.0157007E-03  9.3791088E-03  0.0000000E+00  0.0000000E+00
       2.5910320E+01  1.6901613E-08  2.0164162E-02  0.0000000E+00  0.0000000E+00
       2.5910397E+01  4.5314905E-14  2.0186149E-02  0.0000000E+00  0.0000000E+00
K-point     10               1.2162162E-01     0.0000000E+00     0.0000000E+00
      -1.1858457E+01  9.7649990E-01  1.9802942E-02  0.0000000E+00  0.0000000E+00
      -1.5744357E+00  2.9005784E-01  6.8547950E-01  0.0000000E+00  0.0000000E+00
      -1.0275503E+00  7.3219634E-10  9.7853270E-01  0.0000000E+00  0.0000000E+00
      -1.0273982E+00  9.3144279E-15  9.7852387E-01  0.0000000E+00  0.0000000E+00
       1.7158130E+00  1.8144725E-02  9.4469104E-01  0.0000000E+00  0.0000000E+00
       3.3324960E+00  3.0369282E-07  9.3605166E-01  0.0000000E+00  0.0000000E+00
       3.3327283E+00  1.3992134E-15  9.3602316E-01  0.0000000E+00  0.0000000E+00
       3.8262041E+00  6.5181403E-01  2.8774154E-01  0.0000000E+00  0.0000000E+00
       6.2366491E+00  4.8216035E-02  2.0012074E-03  0.0000000E+00  0.0000000E+00
       7.7870182E+00  9.6899183E-15  1.2101509E-08  0.0000000E+00  0.0000000E+00
       8.3875718E+00  1.6928627E-03  2.1517445E-03  0.0000000E+00  0.0000000E+00
       1.1255132E+01  1.3050774E-10  2.1629242E-02  0.0000000E+00  0.0000000E+00
       1.1255155E+01  7.0173904E-14  2.1639435E-02  0.0000000E+00  0.0000000E+00
       1.1719694E+01  3.5285111E-03  5.3320061E-03  0.0000000E+00  0.0000000E+00
       1.6477395E+01  5.5526201E-03  8.5744448E-03  0.0000000E+00  0.0000000E+00
       2.0060029E+01 -7.6491942E-16  3.6838449E-02  0.0000000E+00  0.0000000E+00
       2.0060253E+01  1.6290545E-09  3.6831538E-02  0.0000000E+00  0.0000000E+00
       2.1453699E+01  2.0783727E-14  6.4758146E-10  0.0000000E+00  0.0000000E+00
       2.2046117E+01  1.6605685E-03  1.9818345E-02  0.0000000E+00  0.0000000E+00
       2.2792245E+01  1.5280506E-05  1.0321605E-02  0.0000000E+00  0.0000000E+00
       2.5672686E+01  1.1076471E-03  7.8354208E-03  0.0000000E+00  0.0000000E+00
       2.6033517E+01  8.5354165E-15  1.9991035E-02  0.0000000E+00  0.0000000E+00
       2.6033538E+01  1.5221345E-08  1.9969004E-02  0.0000000E+00  0.0000000E+00
K-point     11               1.3513514E-01     0.0000000E+00     0.0000000E+00
      -1.1798914E+01  9.7100565E-01  2.5241477E-02  0.0000000E+00  0.0000000E+00
      -1.7971475E+00  3.1767376E-01  6.5930849E-01  0.0000000E+00  0.0000000E+00
      -1.1518927E+00  1.3053596E-09  9.8032536E-01  0.0000000E+00  0.0000000E+00
      -1.1517400E+00  1.1011143E-14  9.8031727E-01  0.0000000E+00  0.0000000E+00
       1.6162702E+00  2.3153446E-02  9.3881516E-01  0.0000000E+00  0.0000000E+00
       3.5283537E+00  3.3229976E-07  9.3070099E-01  0.0000000E+00  0.0000000E+00
       3.5285877E+00  7.8140328E-16  9.3067049E-01  0.0000000E+00  0.0000000E+00
       3.9067614E+00  5.8869993E-01  3.0664812E-01  0.0000000E+00  0.0000000E+00
       6.1453168E+00  8.4295947E-02  1.0483667E-02  0.0000000E+00  0.0000000E+00
       7.8533378E+00  1.4567141E-13  1.2237834E-08  0.0000000E+00  0.0000000E+00
       8.6024122E+00  1.4982940E-03  2.4421854E-03  0.0000000E+00  0.0000000E+00
       1.1359354E+01  1.6060620E-10  2.1395453E-02  0.0000000E+00  0.0000000E+00
       1.1359368E+01  1.6008459E-14  2.1405899E-02  0.0000000E+00  0.0000000E+00
       1.1858436E+01  3.6344394E-03  4.0360992E-03  0.0000000E+00  0.0000000E+00
       1.6842258E+01  4.8175345E-03  9.3751911E-03  0.0000000E+00  0.0000000E+00
       1.9702968E+01  5.5536930E-15  4.0496070E-02  0.0000000E+00  0.0000000E+00
       1.9703137E+01  1.5842560E-09  4.0488319E-02  0.0000000E+00  0.0000000E+00
       2.1091578E+01  1.9810796E-15  5.0304339E-10  0.0000000E+00  0.0000000E+00
       2.1801501E+01  2.1186499E-03  2.1221644E-02  0.0000000E+00  0.0000000E+00
       2.2876915E+01  6.0553239E-05  9.5199689E-03  0.0000000E+00  0.0000000E+00
       2.5742123E+01  1.1733473E-03  6.4960242E-03  0.0000000E+00  0.0000000E+00
       2.6145130E+01  4.4741746E-15  2.0049208E-02  0.0000000E+00  0.0000000E+00
       2.6145240E+01  1.3565402E-08  2.0027111E-02  0.0000000E+00  0.0000000E+00
K-point     12               1.4864865E-01     0.0000000E+00     0.0000000E+00
      -1.1733189E+01  9.6479843E-01  3.1386774E-02  0.0000000E+00  0.0000000E+00
      -2.0243286E+00  3.4283789E-01  6.3550474E-01  0.0000000E+00  0.0000000E+00
      -1.2760563E+00  1.7940256E-09  9.8197222E-01  0.0000000E+00  0.0000000E+00
      -1.2759034E+00  9.3612266E-17  9.8196488E-01  0.0000000E+00  0.0000000E+00
       1.5149668E+00  2.8775535E-02  9.3222571E-01  0.0000000E+00  0.0000000E+00
       3.7312497E+00  6.1902942E-07  9.2503293E-01  0.0000000E+00  0.0000000E+00
       3.7314853E+00  1.9454000E-15  9.2500058E-01  0.0000000E+00  0.0000000E+00
       3.9313018E+00  5.1594845E-01  3.1400196E-01  0.0000000E+00  0.0000000E+00
       6.1206940E+00  1.3250932E-01  2.8107190E-02  0.0000000E+00  0.0000000E+00
       7.9266218E+00  2.0868799E-14  1.2375637E-08  0.0000000E+00  0.0000000E+00
       8.8303516E+00  1.3641999E-03  2.6434868E-03  0.0000000E+00  0.0000000E+00
       1.1473822E+01  1.8879878E-10  2.1210664E-02  0.0000000E+00  0.0000000E+00
       1.1473827E+01 -7.5432961E-16  2.1221411E-02  0.0000000E+00  0.0000000E+00
       1.2005963E+01  3.6502536E-03  2.9968443E-03  0.0000000E+00  0.0000000E+00
       1.7227939E+01  4.1002742E-03  1.0024637E-02  0.0000000E+00  0.0000000E+00
       1.9345698E+01  2.5081487E-16  4.4392192E-02  0.0000000E+00  0.0000000E+00
       1.9345817E+01  1.5485979E-09  4.4383527E-02  0.0000000E+00  0.0000000E+00
       2.0724625E+01  1.0056764E-14  3.9884622E-10  0.0000000E+00  0.0000000E+00
       2.1553154E+01  2.6244935E-03  2.2546762E-02  0.0000000E+00  0.0000000E+00
       2.2973544E+01  1.2707429E-04  8.6436448E-03  0.0000000E+00  0.0000000E+00
       2.5796384E+01  1.2110529E-03  5.3307523E-03  0.0000000E+00  0.0000000E+00
